doc,topic,weight
sciencedaily,TOPIC_6,0.000634921404031634
sciencedaily,TOPIC_7,0.0006349246082477747
sciencedaily,TOPIC_8,0.000634921696275947
sciencedaily,TOPIC_9,0.0006349216200323122
sciencedaily,TOPIC_10,0.0006349220517049334
sciencedaily,TOPIC_11,0.0006349216081384798
sciencedaily,TOPIC_12,0.0006349216933443489
sciencedaily,TOPIC_13,0.0006349217124559997
sciencedaily,TOPIC_14,0.0006349216945539598
businessinsider,TOPIC_0,9.282477077761568e-06
businessinsider,TOPIC_1,9.2824769569663e-06
businessinsider,TOPIC_2,9.282476451270395e-06
businessinsider,TOPIC_3,9.282481739160917e-06
businessinsider,TOPIC_4,9.28247926229237e-06
businessinsider,TOPIC_5,9.282482249085153e-06
businessinsider,TOPIC_6,9.282473608182588e-06
businessinsider,TOPIC_7,9.282482134175173e-06
businessinsider,TOPIC_8,9.282482359442242e-06
businessinsider,TOPIC_9,0.9998700452899109
businessinsider,TOPIC_10,9.282482930282063e-06
businessinsider,TOPIC_11,9.28248398340516e-06
businessinsider,TOPIC_12,9.282475915140825e-06
businessinsider,TOPIC_13,9.282477440694376e-06
businessinsider,TOPIC_14,9.282477981249448e-06
wsp,TOPIC_0,0.00013577751626182069
wsp,TOPIC_1,0.0001357774900810652
wsp,TOPIC_2,0.0001357775051664213
wsp,TOPIC_3,0.00013577755161502464
wsp,TOPIC_4,0.00013577758964196927
wsp,TOPIC_5,0.00013577758633479824
wsp,TOPIC_6,0.00013577747099417965
wsp,TOPIC_7,0.0001357775633380656
wsp,TOPIC_8,0.00013577758421889883
wsp,TOPIC_9,0.00013577754979682356
wsp,TOPIC_10,0.0001357776654667749
wsp,TOPIC_11,0.965094340727779
wsp,TOPIC_12,0.00013577749881141132
wsp,TOPIC_13,0.03314055118478616
wsp,TOPIC_14,0.00013577751570760033
canadiangeographic,TOPIC_0,2.746880098063454e-05
canadiangeographic,TOPIC_1,2.7468798143191108e-05
canadiangeographic,TOPIC_2,2.746879890672168e-05
canadiangeographic,TOPIC_3,2.7468819420924274e-05
canadiangeographic,TOPIC_4,2.7468810598454067e-05
canadiangeographic,TOPIC_5,0.9996154367109007
canadiangeographic,TOPIC_6,2.7468788832780257e-05
canadiangeographic,TOPIC_7,2.7468813000115396e-05
canadiangeographic,TOPIC_8,2.7468815102097633e-05
canadiangeographic,TOPIC_9,2.7468818619400533e-05
canadiangeographic,TOPIC_10,2.7468810144803255e-05
canadiangeographic,TOPIC_11,2.746881086646353e-05
canadiangeographic,TOPIC_12,2.746880131540585e-05
canadiangeographic,TOPIC_13,2.746880153302085e-05
canadiangeographic,TOPIC_14,2.746880163578652e-05
yahoo,TOPIC_0,5.50055719235628e-05
yahoo,TOPIC_1,5.500557254783422e-05
yahoo,TOPIC_2,5.500556920400344e-05
yahoo,TOPIC_3,0.999229921750941
yahoo,TOPIC_4,5.5005582461477114e-05
yahoo,TOPIC_5,5.500561049482285e-05
yahoo,TOPIC_6,5.500555017867231e-05
yahoo,TOPIC_7,5.500561534200434e-05
yahoo,TOPIC_8,5.5005600328178105e-05
yahoo,TOPIC_9,5.5005637124005646e-05
yahoo,TOPIC_10,5.5005599762966294e-05
yahoo,TOPIC_11,5.5005608490351055e-05
yahoo,TOPIC_12,5.500556615477604e-05
yahoo,TOPIC_13,5.5005578174057905e-05
yahoo,TOPIC_14,5.5005586872222964e-05
huffingtonpost,TOPIC_0,8.936564665669895e-05
huffingtonpost,TOPIC_1,8.936563052341028e-05
huffingtonpost,TOPIC_2,8.936564078037772e-05
huffingtonpost,TOPIC_3,8.936568918989987e-05
huffingtonpost,TOPIC_4,8.936567161298514e-05
huffingtonpost,TOPIC_5,0.6664155815040371
huffingtonpost,TOPIC_6,8.936560512493305e-05
huffingtonpost,TOPIC_7,8.93656606101768e-05
huffingtonpost,TOPIC_8,8.936574219476991e-05
huffingtonpost,TOPIC_9,8.936567746622648e-05
huffingtonpost,TOPIC_10,0.33242266480795946
huffingtonpost,TOPIC_11,8.936572936479161e-05
huffingtonpost,TOPIC_12,8.936564259618486e-05
huffingtonpost,TOPIC_13,8.936566052462719e-05
huffingtonpost,TOPIC_14,8.936569135836114e-05
ecolex,TOPIC_0,0.0022222264799894335
ecolex,TOPIC_1,0.002222226286119226
ecolex,TOPIC_2,0.0022222267802171204
ecolex,TOPIC_3,0.002222225881657587
ecolex,TOPIC_4,0.0022222288685554013
ecolex,TOPIC_5,0.30675426071733924
