Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
fogoislandinn,https://fogoislandinn.ca/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0027777815251183897,0.730874261814831,0.0027777821588043064,0.002777781576773832,0.0027777813271239217,0.002777786090025868,0.0027777821929741613,0.0027777818768651105,0.0027777818405312314,0.0027777843245543614,0.002777785848232698,0.23301456330827885,0.002777782297959861,0.002777781590189642,0.0027777822277368974
rockefellerfoundation,https://www.rockefellerfoundation.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.00053763516930007,0.9924731074616029,0.0005376349685460653,0.0005376349086355672,0.0005376350923760198,0.0005376353561458607,0.0005376352516324271,0.0005376352101257762,0.0005376349881446791,0.0005376351116245576,0.0005376361637757807,0.000537635334432176,0.0005376351014588959,0.0005376350209981711,0.0005376348612009114
uia2023cph,https://uia2023cph.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.00045351531805085576,0.9936507814766018,0.0004535153003090991,0.00045351522447176657,0.0004535156579488209,0.00045351571147682124,0.00045351630297000173,0.00045351574017655756,0.0004535156696035961,0.00045351574261051706,0.00045351622926581933,0.000453515506986265,0.0004535153130900861,0.0004535154336167315,0.0004535153728212881
unctad,https://unctadstat.unctad.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0004474279358691839,0.3504343620946847,0.00044742786944588304,0.0004474278502465374,0.00044742811916405144,0.15004344262552186,0.0004474281069384886,0.11309388835789812,0.00044742786048169124,0.0004474282014897051,0.38150659906636347,0.0004474279563183926,0.0004474279092209381,0.0004474279686714828,0.0004474280776856164
3dprint,https://3dprint.com/271/3-ways-3d-printing-will-save-the-environment/ https://3dprint.com/268538/the-sustainability-of-3d-printing-myth-or-reality/ ,False,True,False,True,False,False,False,False,True,False,False,False,False,8.830033823209528e-05,0.4371247545621802,8.830032033065948e-05,8.83003084821428e-05,8.830034335763482e-05,8.830038583928262e-05,8.830037485035372e-05,8.830042253177754e-05,8.83003155853507e-05,8.830039382170378e-05,8.830038133143464e-05,0.561727340856343,8.830032046703436e-05,8.830032815875828e-05,8.83003484883427e-05
meticulousresearch,https://www.meticulousresearch.com/product/environmental-monitoring-market-5024 ,False,True,False,False,False,False,False,False,True,False,False,False,False,8.20816346898175e-06,8.20816797262529e-06,8.208163627858935e-06,8.208164088053585e-06,8.208164437432558e-06,0.9998850856774195,8.208164730820393e-06,8.208179698831534e-06,8.208164958651077e-06,8.20816814988876e-06,8.20816626073922e-06,8.208163530469161e-06,8.208163828705368e-06,8.20816351315982e-06,8.208164314337549e-06
centennialcollege,https://www.centennialcollege.ca/programs-courses/full-time/environmental-technician/ ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.000360360974330513,0.8636245822652978,0.0003603610076402239,0.00036036084278401873,0.0003603609778865532,0.053105140535979554,0.07894594503763341,0.00036036089345900714,0.00036036091487484705,0.0003603613165279883,0.0003603613784395849,0.0003603610017730891,0.00036036092153110685,0.00036036087560717764,0.00036036105623491095
maritime-executive,https://maritime-executive.com/ https://maritime-executive.com/ ,True,False,False,False,True,False,False,False,True,False,False,False,False,0.003174605377807031,0.0031746099181584244,0.003174606279332603,0.0031746059660154747,0.1775507064509256,0.0031746072734111183,0.003174606317953061,0.003174606764971207,0.003174606606563919,0.003174607628215823,0.0031746077824589083,0.7811794057048456,0.003174606003906628,0.0031746059133132133,0.0031746060121216543
olamgroup,https://www.olamgroup.com/ https://www.olamgroup.com/ https://www.olamgroup.com/products-services/olam-global-agri/rice.html https://www.olamgroup.com/sustainability/innovation-technology/finance-for-sustainability.html https://www.olamgroup.com/sustainability.html https://www.olamgroup.com/ https://www.olamgroup.com/sustainability/innovation-technology/finance-for-sustainability.html https://www.olamgroup.com/sustainability/reporting.html ,False,False,True,True,True,False,False,False,True,False,False,False,False,5.1759904746220316e-05,0.9992753607438101,5.17598971154232e-05,5.175988962520447e-05,5.175999029306501e-05,5.1760274896573684e-05,5.175993490717217e-05,5.175992902882422e-05,5.175989516358922e-05,5.1759923067173475e-05,5.1759936163633203e-05,5.1759909900593744e-05,5.175990254476142e-05,5.1759898269492186e-05,5.1759970468441695e-05
humdata,https://data.humdata.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0024691471030856287,0.9654320343585686,0.002469138850933104,0.002469138144484352,0.002469139144542082,0.0024691418286270747,0.002469139581707939,0.0024691383229428388,0.002469138182218647,0.0024691429486366936,0.0024691402441862046,0.0024691382905738693,0.0024691381416968093,0.0024691423715846716,0.0024691424862115117
orsted,https://orsted.com/ https://orsted.com/ ,False,False,True,False,True,False,False,False,True,False,False,False,False,0.00014035104612238422,0.28290819367695247,0.00014035100586490704,0.0001403510002132673,0.00014035107148685364,0.036316723634365486,0.00014035105195561764,0.0001403511752020171,0.000140351028882172,0.0001403510579057977,0.00014035118726812612,0.6790908699530042,0.00014035103670343482,0.0001403510145282353,0.00014035105954507299
toshiba,https://www.toshiba.com/tic/inside-toshiba/environmental-health-safety ,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0019607861462165067,0.9725489838467343,0.001960787011592251,0.001960785880135361,0.0019607861741362397,0.0019607878091353107,0.0019607864136141195,0.001960785524882283,0.0019607862499411823,0.0019607856727645086,0.001960794715955632,0.0019607863284351605,0.001960786323439411,0.0019607858902434138,0.0019607860127742616
inclusion-nudges,https://inclusion-nudges.org/ ,False,False,False,False,True,False,False,False,True,False,False,False,False,0.00015151535500717314,0.305525335633757,0.00015151531364156074,0.00015151529191968424,0.0001515153626688996,0.00015151540757412946,0.00015151540192589425,0.0001515153483363316,0.00015151533729046356,0.00015151531438217217,0.6925049647759156,0.00015151541488307715,0.0001515153290891964,0.00015151538828513572,0.00015151532532346875
