doc,topic,weight
erhvervsstyrelsen,TOPIC_12,7.11491620123699e-05
erhvervsstyrelsen,TOPIC_13,7.114913706253453e-05
erhvervsstyrelsen,TOPIC_14,7.114922060941327e-05
regionh,TOPIC_0,0.00020020043308276164
regionh,TOPIC_1,0.0002002004815080296
regionh,TOPIC_2,0.5726642145582646
regionh,TOPIC_3,0.00020020042406217469
regionh,TOPIC_4,0.00020020045594953313
regionh,TOPIC_5,0.42473317917787295
regionh,TOPIC_6,0.00020020043433632915
regionh,TOPIC_7,0.00020020051210332753
regionh,TOPIC_8,0.0002002004303383278
regionh,TOPIC_9,0.00020020072893775647
regionh,TOPIC_10,0.00020020048001161145
regionh,TOPIC_11,0.0002002004192180302
regionh,TOPIC_12,0.00020020050970961226
regionh,TOPIC_13,0.0002002004395327129
regionh,TOPIC_14,0.00020020051507226206
fnforbundet,TOPIC_0,5.712659161950198e-05
fnforbundet,TOPIC_1,5.71266077377582e-05
fnforbundet,TOPIC_2,0.9992002274279906
fnforbundet,TOPIC_3,5.7126592571708385e-05
fnforbundet,TOPIC_4,5.712660129807313e-05
fnforbundet,TOPIC_5,5.7126635023034246e-05
fnforbundet,TOPIC_6,5.712659821952227e-05
fnforbundet,TOPIC_7,5.712662320541289e-05
fnforbundet,TOPIC_8,5.7126597745223945e-05
fnforbundet,TOPIC_9,5.7126698804981384e-05
fnforbundet,TOPIC_10,5.712660189159053e-05
fnforbundet,TOPIC_11,5.712659849838877e-05
fnforbundet,TOPIC_12,5.7126613364748174e-05
fnforbundet,TOPIC_13,5.712659662850124e-05
fnforbundet,TOPIC_14,5.712661540086458e-05
kk,TOPIC_0,0.00014781986448138133
kk,TOPIC_1,0.00014781984758100277
kk,TOPIC_2,0.9634272348977904
kk,TOPIC_3,0.000147819819358971
kk,TOPIC_4,0.00014781985291090078
kk,TOPIC_5,0.00014781998062025252
kk,TOPIC_6,0.00014781982125494888
kk,TOPIC_7,0.0001478199168669368
kk,TOPIC_8,0.0001478198446112177
kk,TOPIC_9,0.034651106800647195
kk,TOPIC_10,0.00014781990250231107
kk,TOPIC_11,0.00014781985748306016
kk,TOPIC_12,0.0001478198710196259
kk,TOPIC_13,0.00014781983195006119
kk,TOPIC_14,0.000147819890921812
kl,TOPIC_0,0.0007017552001129468
