Id,urls,discourse: Climate change,discourse: Environment,discourse: Green growth,discourse: Sustainability,discourse: UN SDGs,area: Arctic,area: Arctic Norway,area: Extended Arctic,area: Faroed Islands,area: Greenland,area: Iceland,area: Nunavut,area: Sami,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
undp,https://acceleratorlabs.undp.org/ https://www.undp.org/ https://www.undp.org/content/undp/en/home/sustainable-development-goals.html ,False,False,True,False,True,False,False,True,False,False,False,False,False,0.00018467247300107704,0.00018467240730438787,0.0001846724919832648,0.00018467241966463086,0.9974145848701156,0.0001846725385105302,0.00018467262953642674,0.00018467258672664,0.00018467241663856754,0.0001846725388267579,0.00018467249721727604,0.00018467270524076375,0.0001846724161823747,0.00018467246368365434,0.00018467254536822075
esa,http://www.esa.int/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.001515155694357102,0.0015151534711200297,0.0015151541151747097,0.001515153984255972,0.9787878348559451,0.0015151569615541828,0.0015151536986989541,0.0015151556435956252,0.001515153615909355,0.0015151549616472981,0.0015151544886014686,0.0015151562414472107,0.0015151538955397775,0.0015151543491249042,0.0015151540230280856
qualcomm,https://www.qualcomm.com/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0006172850185062445,0.0006172846542667849,0.000617285020411648,0.0006172848170073501,0.9486732440525752,0.0006172851618821844,0.0006172849280271448,0.04330205116191089,0.0006172846719030599,0.0006172851759707094,0.0006172851083851046,0.0006172851631163288,0.0006172848727889888,0.0006172853274281144,0.0006172848658202254
nasa,https://www.nasa.gov/ ,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cfainstitute,https://cfainstitute.org/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0033333393539899427,0.003333337201272761,0.003333339030799817,0.0033333376039996567,0.953333257928554,0.0033333383283581128,0.003333335279441029,0.0033333417066325095,0.0033333373655762793,0.0033333438384275495,0.003333340575257416,0.003333340195262191,0.003333337135971351,0.003333336939295977,0.0033333375171615298
viarail,https://www.viarail.ca/en ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0009803942633907533,0.0009803934013154145,0.0009803936236776687,0.0009803934151290015,0.866949391292307,0.0009803935780045574,0.0009803945396622425,0.0009803945285623958,0.0009803934668956508,0.12030548883654968,0.0009803938434324094,0.0009803939952958622,0.0009803933722802288,0.0009803938025081636,0.0009803940409889521
cma-cgm,http://www.cma-cgm.com/ ,True,False,False,False,False,False,False,True,False,False,False,False,False,0.001449277754063726,0.0014492772382556569,0.0014492774787959331,0.001449277186997895,0.9797101098762308,0.0014492779094867109,0.0014492778289486347,0.0014492791481943042,0.001449277615594573,0.0014492784553643702,0.0014492782366706642,0.0014492785701447236,0.0014492772084382043,0.0014492778883889276,0.0014492776044249334
memun,http://memun.org/ ,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fao,http://www.fao.org/faostat/en/ http://www.fao.org/faostat/en/ http://www.fao.org/nutrition/education/food-dietary-guidelines/background/sustainable-dietary-guidelines/en/ ,True,False,False,True,False,False,False,True,False,False,False,False,False,0.0006666676801243597,0.0006666674417913646,0.0006666677522237344,0.000666667434724155,0.47633331456726774,0.0006666681126034968,0.0006666677831260547,0.5150000045239895,0.000666667458573465,0.0006666678799397511,0.0006666682453919478,0.0006666683395090648,0.0006666674078209849,0.0006666677037914969,0.0006666676691227262
electricitymap,https://www.electricitymap.org/ranking https://www.electricitymap.org/ranking ,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vanoord,http://www.vanoord.com/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boeing,http://www.boeing.com/ http://www.boeing.com/ ,True,False,False,False,True,False,False,True,False,False,False,False,False,0.013333347594542027,0.013333347932820256,0.013333347852103555,0.013333344629755443,0.013333376740223127,0.013333349338690566,0.013333339864268202,0.013333359783106217,0.013333347853451255,0.013333368299657065,0.013333347254746334,0.8133330741450077,0.013333350086693365,0.013333347583130256,0.013333351041804609
opensecrets,http://www.opensecrets.org/ ,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0010416693262768103,0.0010416680892312,0.0010416683953481031,0.0010416681856558444,0.9854166377109171,0.0010416687219807937,0.0010416694906277384,0.001041668744378844,0.0010416680917968218,0.001041668809472347,0.0010416705290214635,0.00104166858080063,0.0010416682395917312,0.0010416685724958337,0.0010416685124045528
ebrd,https://www.ebrd.com/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.000900902167291142,0.0009009021452759282,0.0009009030151893956,0.0009009020555884982,0.987387365059138,0.0009009025906058824,0.0009009020612710527,0.0009009025638545928,0.0009009019614622094,0.000900903786726207,0.0009009025088871923,0.0009009027762208279,0.0009009020022175786,0.0009009027180270973,0.0009009025882443414
erau,http://erau.edu/ ,False,False,False,False,True,False,False,True,False,False,False,False,False,0.6232048166201323,0.00037878833740657134,0.00037878848050100207,0.00037878838028374755,0.21244129126686181,0.00037878901100497914,0.00037878869355464066,0.15980842902436312,0.000378788380966346,0.0003787890197429169,0.0003787885970573775,0.000378788879932895,0.00037878831708985846,0.00037878849677744234,0.0003787884943251185
